id,bucket_id,name,metadata,created_at,updated_at
63153d17-2ef9-4c63-ac71-be0c97c147ab,log-attachments,logs/2026/08/15/4c8741f7-0d66-4edc-91ac-f3666fdfbcac.png,"{""eTag"":""\""d23a35bace363818fdb7680fc4dd91c6\"""",""size"":2265422,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:39:14.000Z"",""contentLength"":2265422,""httpStatusCode"":200}",2026-08-15 06:39:13.992497+00,2026-08-15 06:39:13.992497+00
1a0455b8-37ed-4ff5-ac66-8e2dc7fceb3b,log-attachments,logs/2026/08/15/4d9b0f97-054c-4d1e-ba82-587577f2e780.png,"{""eTag"":""\""3d0e8c09b0187d8117e11ab61fb45248\"""",""size"":2174172,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:41:02.000Z"",""contentLength"":2174172,""httpStatusCode"":200}",2026-08-15 06:41:01.918025+00,2026-08-15 06:41:01.918025+00
8e5a2c30-e16f-401b-9426-5049ff897e49,log-attachments,logs/2026/08/15/4ed95b83-0862-46dd-8906-43bd0c8d7c38.png,"{""eTag"":""\""d263405bc83fe26e0559335a742ec30f\"""",""size"":2247498,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:41:01.000Z"",""contentLength"":2247498,""httpStatusCode"":200}",2026-08-15 06:41:00.744885+00,2026-08-15 06:41:00.744885+00
edaf35ad-dbc7-4646-8bd7-be5436ab7f9d,log-attachments,logs/2026/08/15/53487638-8fdb-4608-a385-d3503ae3789d.png,"{""eTag"":""\""a3548f349bbfc3d18e8c8f6208fd7b63\"""",""size"":2182597,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:43:59.000Z"",""contentLength"":2182597,""httpStatusCode"":200}",2026-08-15 06:43:59.009725+00,2026-08-15 06:43:59.009725+00
aa07e0a4-efff-4b3a-8325-afc92fd63b3f,log-attachments,logs/2026/08/15/5437c91b-c60f-4d3d-b13f-1183d36c9c1c.png,"{""eTag"":""\""3d0e8c09b0187d8117e11ab61fb45248\"""",""size"":2174172,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:43:53.000Z"",""contentLength"":2174172,""httpStatusCode"":200}",2026-08-15 06:43:52.630342+00,2026-08-15 06:43:52.630342+00
9b3e6995-e8f5-4211-b8c3-ddda98ae2e96,log-attachments,logs/2026/08/15/843a17dc-6462-4b60-a792-4e3894b4cdbb.png,"{""eTag"":""\""399f6c521005c5b7a06605577712aa42\"""",""size"":2196717,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:41:01.000Z"",""contentLength"":2196717,""httpStatusCode"":200}",2026-08-15 06:41:00.161095+00,2026-08-15 06:41:00.161095+00
e76dd091-6543-4f09-be46-1bec7d158303,log-attachments,logs/2026/08/15/95c2ae7a-e700-4eb0-bb14-b53e668b878e.png,"{""eTag"":""\""419f6ba7e3d373c7d5b3526734b68933\"""",""size"":2182251,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:41:00.000Z"",""contentLength"":2182251,""httpStatusCode"":200}",2026-08-15 06:40:59.634778+00,2026-08-15 06:40:59.634778+00
ecd864e9-f9a5-4951-a593-41e7fe57885a,log-attachments,logs/2026/08/15/a39737e0-ac04-4316-95f9-72c02c831f4f.png,"{""eTag"":""\""f817a9c050d36a7bd47f440072295989\"""",""size"":2209066,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:39:29.000Z"",""contentLength"":2209066,""httpStatusCode"":200}",2026-08-15 06:39:28.358275+00,2026-08-15 06:39:28.358275+00
eaa5d63d-7fe8-49e4-9389-6fc45e3694fd,log-attachments,logs/2026/08/15/abe12462-9539-42e3-8569-7b64c5021dbc.png,"{""eTag"":""\""bef227463a2a757f4b48ee71f8af9de5\"""",""size"":2144978,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:44:13.000Z"",""contentLength"":2144978,""httpStatusCode"":200}",2026-08-15 06:44:12.94305+00,2026-08-15 06:44:12.94305+00
91801fcd-a3b3-4891-a451-27b3c1c9fc67,log-attachments,logs/2026/08/15/b487be30-9c3a-4b48-987d-4d51fc9a4993.png,"{""eTag"":""\""f817a9c050d36a7bd47f440072295989\"""",""size"":2209066,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:44:11.000Z"",""contentLength"":2209066,""httpStatusCode"":200}",2026-08-15 06:44:10.58979+00,2026-08-15 06:44:10.58979+00
a8eb2a89-8d81-4cd1-bb38-e33070a032c5,log-attachments,logs/2026/08/15/b6c2b4f0-a383-464c-b3ca-96dff3b70515.png,"{""eTag"":""\""419f6ba7e3d373c7d5b3526734b68933\"""",""size"":2182251,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:44:08.000Z"",""contentLength"":2182251,""httpStatusCode"":200}",2026-08-15 06:44:07.59784+00,2026-08-15 06:44:07.59784+00
68c049f6-6891-48db-a58c-fb1012a43f40,log-attachments,logs/2026/08/15/c7fcc092-016f-469b-b1d5-d193063ddaa6.png,"{""eTag"":""\""d263405bc83fe26e0559335a742ec30f\"""",""size"":2247498,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:39:20.000Z"",""contentLength"":2247498,""httpStatusCode"":200}",2026-08-15 06:39:19.709962+00,2026-08-15 06:39:19.709962+00
fde65c4a-ee19-40f7-bb97-a5b2c2c0291d,log-attachments,logs/2026/08/15/dbbacb78-7fef-41e2-9131-530712edb8a0.png,"{""eTag"":""\""d263405bc83fe26e0559335a742ec30f\"""",""size"":2247498,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:44:02.000Z"",""contentLength"":2247498,""httpStatusCode"":200}",2026-08-15 06:44:01.891755+00,2026-08-15 06:44:01.891755+00
ff8413f5-aad1-40d8-9e0f-7458c42dab84,log-attachments,logs/2026/08/15/e7b182db-daf1-478c-b25b-7ae2713c837b.png,"{""eTag"":""\""419f6ba7e3d373c7d5b3526734b68933\"""",""size"":2182251,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:39:27.000Z"",""contentLength"":2182251,""httpStatusCode"":200}",2026-08-15 06:39:26.083407+00,2026-08-15 06:39:26.083407+00
1bf67951-0188-4367-b3cd-6c01c643e48b,log-attachments,logs/2026/08/15/ea7aad3f-7705-4518-bdec-c03d53158771.png,"{""eTag"":""\""399f6c521005c5b7a06605577712aa42\"""",""size"":2196717,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:44:05.000Z"",""contentLength"":2196717,""httpStatusCode"":200}",2026-08-15 06:44:04.438994+00,2026-08-15 06:44:04.438994+00
a4f49267-ef2a-4732-8814-6f003a9b9891,log-attachments,logs/2026/08/15/f32fe9a0-68ee-4be9-a5ad-d02923790a2b.png,"{""eTag"":""\""a3548f349bbfc3d18e8c8f6208fd7b63\"""",""size"":2182597,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:39:17.000Z"",""contentLength"":2182597,""httpStatusCode"":200}",2026-08-15 06:39:17.026904+00,2026-08-15 06:39:17.026904+00
36add185-e813-41b4-a0a8-ca4f788713e1,log-attachments,logs/2026/08/15/fb8ffc62-ae1d-450e-bcb1-cd7c4b20ce07.png,"{""eTag"":""\""f817a9c050d36a7bd47f440072295989\"""",""size"":2209066,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-15T06:41:00.000Z"",""contentLength"":2209066,""httpStatusCode"":200}",2026-08-15 06:40:59.120592+00,2026-08-15 06:40:59.120592+00
071461ba-2e8e-4add-92a5-c0e348c441c2,log-attachments,logs/2026/08/16/29aa43db-275e-4307-b672-a2ef9a6cff58.png,"{""eTag"":""\""375f808836e396c3d829538951db5827\"""",""size"":297277,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-16T13:39:14.000Z"",""contentLength"":297277,""httpStatusCode"":200}",2026-08-16 13:39:13.96115+00,2026-08-16 13:39:13.96115+00
6443da2f-dd09-4750-ba3a-5a98d6608aa6,log-attachments,logs/2026/08/16/2a629dd9-f45f-4760-8e7b-8bbefdb9bd5b.png,"{""eTag"":""\""d2a9e2164aabd55d954445ea07d18b9d\"""",""size"":1745890,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-16T14:34:18.000Z"",""contentLength"":1745890,""httpStatusCode"":200}",2026-08-16 14:34:17.821247+00,2026-08-16 14:34:17.821247+00
d718dca7-ad37-4bd0-b880-54974fe97fd9,log-attachments,logs/2026/08/16/4212842e-f387-46b8-a25c-485e95938072.md,"{""eTag"":""\""769437dc4f4d843db49b2e6f2b292b4e\"""",""size"":22493,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-16T14:33:58.000Z"",""contentLength"":22493,""httpStatusCode"":200}",2026-08-16 14:33:57.864286+00,2026-08-16 14:33:57.864286+00
a0cd0601-a1b6-405b-8bbd-de503a36068a,log-attachments,logs/2026/08/16/47e529ae-db0b-407d-842c-2720d486d5b9.md,"{""eTag"":""\""6c969671fddb19fdbf38d2a670c25c82\"""",""size"":46095,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-16T13:25:10.000Z"",""contentLength"":46095,""httpStatusCode"":200}",2026-08-16 13:25:09.935285+00,2026-08-16 13:25:09.935285+00
