id,bucket_id,name,metadata,created_at,updated_at
c86e75fb-4771-4f06-b298-5e417966f7ba,log-attachments,logs/2026/08/29/4d388dd1-d181-4fc4-a788-ae8381b54c15.png,"{""eTag"":""\""4cbde915241d4d7259262c087e2b6e56\"""",""size"":1937428,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:33:59.000Z"",""contentLength"":1937428,""httpStatusCode"":200}",2026-08-28 16:33:58.872418+00,2026-08-28 16:33:58.872418+00
020f3fde-5b4f-4290-ac93-4831491a5e96,log-attachments,logs/2026/08/29/6e7d7e0f-2f1d-4ce1-a35d-73e25cb6d947.png,"{""eTag"":""\""b6eb3fefaceccabc4338e1724aa2a4b8\"""",""size"":1589800,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:34:00.000Z"",""contentLength"":1589800,""httpStatusCode"":200}",2026-08-28 16:33:59.88693+00,2026-08-28 16:33:59.88693+00
ffa678f7-1cda-4847-bb97-c71a517db50f,log-attachments,logs/2026/08/29/77dd06b9-94b4-4e86-9321-0f4e4ea3db14.png,"{""eTag"":""\""1f82db4b717843811013058c215dac30\"""",""size"":405944,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-29T14:53:00.000Z"",""contentLength"":405944,""httpStatusCode"":200}",2026-08-29 14:52:59.160973+00,2026-08-29 14:52:59.160973+00
a656b032-25d4-4ade-aac4-b021fe626625,log-attachments,logs/2026/08/29/7ce3706c-663d-40dc-8922-468bee69a9f6.jpg,"{""eTag"":""\""d015717446157424fef64813fdcbe376\"""",""size"":151834,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-29T14:53:00.000Z"",""contentLength"":151834,""httpStatusCode"":200}",2026-08-29 14:52:59.400231+00,2026-08-29 14:52:59.400231+00
2875e468-09f1-4708-859e-cc478ee4056f,log-attachments,logs/2026/08/29/83daf678-8ff9-4d6e-9701-43cb9819b5cc.md,"{""eTag"":""\""9b007d7ea9cdc2a22e73f40c159bb6a8\"""",""size"":7547,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-29T14:53:20.000Z"",""contentLength"":7547,""httpStatusCode"":200}",2026-08-29 14:53:19.120974+00,2026-08-29 14:53:19.120974+00
71de76c3-bc32-4cdb-8f04-37ef243e99f1,log-attachments,logs/2026/08/29/8d5ff420-e5f4-43ee-9291-4010edfa16d8.md,"{""eTag"":""\""6f0217f72d0f6b636f170e2d150b5e51\"""",""size"":7654,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-29T14:53:20.000Z"",""contentLength"":7654,""httpStatusCode"":200}",2026-08-29 14:53:19.316164+00,2026-08-29 14:53:19.316164+00
d9941721-3090-479a-9ab8-77917ffb9a04,log-attachments,logs/2026/08/29/b3b9c582-ff63-4549-a84e-877484951cff.png,"{""eTag"":""\""8f1ca5873d7a882fa10bf121ef0a9a05\"""",""size"":3005199,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:34:01.000Z"",""contentLength"":3005199,""httpStatusCode"":200}",2026-08-28 16:34:01.017291+00,2026-08-28 16:34:01.017291+00
5272a8d9-73ce-4fd2-bb0f-8a7d5ccec10a,log-attachments,logs/2026/08/29/b863004c-a6b0-4e9c-9e03-f0afc709cab0.md,"{""eTag"":""\""e46727b40557c6c4e2692d52780a90cd\"""",""size"":16928,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-29T14:53:19.000Z"",""contentLength"":16928,""httpStatusCode"":200}",2026-08-29 14:53:18.827224+00,2026-08-29 14:53:18.827224+00
8408d3fd-7da5-49c3-99b2-a0735adb9582,log-attachments,logs/2026/08/29/baf65e30-673a-4e67-baae-23cf92e877ce.md,"{""eTag"":""\""6b2548a78de289666a452fb5acdd07f3\"""",""size"":2841,""mimetype"":""text/markdown"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:34:16.000Z"",""contentLength"":2841,""httpStatusCode"":200}",2026-08-28 16:34:15.96721+00,2026-08-28 16:34:15.96721+00
05c655cd-ff2e-444c-99ab-23c4d61e503a,log-attachments,logs/2026/08/29/bc84b36a-3e70-4e67-92e1-e7551ef6f8e8.png,"{""eTag"":""\""c81db69b4d42dad8a6f6b09558d09e23\"""",""size"":1936814,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:33:59.000Z"",""contentLength"":1936814,""httpStatusCode"":200}",2026-08-28 16:33:58.487078+00,2026-08-28 16:33:58.487078+00
699899bc-d33a-4322-afa4-09d64cdd797c,log-attachments,logs/2026/08/29/d0ac9765-d86a-4e57-aeb3-c14ee6b63219.png,"{""eTag"":""\""a7de68de4fb7c64b12bda878fc02bd4e\"""",""size"":2919840,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-08-28T16:34:01.000Z"",""contentLength"":2919840,""httpStatusCode"":200}",2026-08-28 16:34:00.437516+00,2026-08-28 16:34:00.437516+00
