id,title,content,tags,created_at,user_id,updated_at,comment_count,view_count,like_count,last_activity_at,hot_score,deleted_at,deleted_by,deleted_reason,is_deleted,account_key,source_id,source_date,legacy_id,is_hidden,duplicate_of,deleted_scope,delete_note,table_data,attachments,links,import_source,source_filename
32659810-ba0e-4e8c-b5b0-e8e8e3449a5b,生しらす,"https://youtu.be/1yAAeWj2ch8?si=xAyfHwXk8aOx22eo

生しらすは、カタクチイワシ等の稚魚を水揚げ直後に急速冷凍・出荷した、プリプリの食感とほのかな苦味が特徴の逸品。新鮮なものは生姜醤油や酢みそで食べるのが定番で、産地直送の冷凍品や通販でも人気。賞味期限が非常に短いため、解凍後はすぐに食べるのが鉄則。 
特徴と魅力
食感と味: プリプリとした食感と、苦味が混ざる爽やかな海の味。
旬と産地: 3〜10月が旬（特に春〜秋）で、静岡（駿河湾）、淡路島、鎌倉などが有名。
栄養: カルシウム、ビタミンD、鉄分などが豊富。 
食べ方・保存
定番料理: 生しらす丼、お刺身、ポン酢和え、軍艦巻き。
保存法: 冷凍で1ヶ月程度、解凍後は当日中。
下処理: 新鮮なものはそのまま食べられるが、気になる場合は冷水でさっと洗う。 
注意点
鮮度: アジ（味）が落ちやすく、新鮮でないと苦味や臭みが出やすい。
安全性: 寄生虫（アニサキス）のリスクがあるため、生の魚介類と同様に注意が必要。 
冷凍技術の向上により、現在は淡路島や静岡の最高鮮度の生しらすをネット通販で楽しむことができる。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,72bd350e-dfea-420a-bf08-d5009df7ff71,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
36096294-eefb-4896-9d5e-9c22208c64e2,「渋い（しぶい）」,"「渋い（しぶい）」は、控えめで落ち着いた、奥深い味わいや美意識を表す日本語です。元来は柿の渋味や味覚を指していましたが、現在では地味ながら洗練された色やデザイン、落ち着いた雰囲気の中年男性の魅力（ダンディ）、あるいは渋い趣味など、ポジティブな大人の魅力を形容する言葉として広く使われています。 
具体的には以下の要素が含まれます。
美意識・趣（しぶみ）: 派手ではなく、上品で落ち着きのある深い味わい。
人物・スタイル: ダンディで、男性的な引き締まった魅力がある様子。
味覚: 柿や茶のような、収斂（しゅうれん）性のある渋い味。
感覚・趣味: 派手すぎず、洗練されたクールさや質素な趣（例：渋い趣味）。 
元は室町時代の「渋し」に由来し、甘さの対義語として使われていました。

https://mazii.net/ko-KR/search/word/jako/%E6%B8%8B%E3%81%84

◆ 떫다.

渋い味
떫은맛

渋いお茶
떫은 차

この柿は渋くてとても食べられない
이 감은 떫어서 도저히 못 먹겠다

◆ (표정이) 떠름하다; 지르퉁하다.

渋い顔
떠름한[떨떠름한] 얼굴[표정]

渋い返事
떠름한 대답

◆ (화려하지 않고) 차분한 멋이 있다; 수수하다; 구성지다.

渋い柄の着物
수수한 무늬의 (일본) 옷

渋い声
차분한[구성진] 목소리

渋い好み
은근한 멋을 좋아하는 성미; 수수한 취미

◆ 인색하다; 다랍다; 쩨쩨하다.

なかなか渋い奴だ
아주 쩨쩨한 녀석이다

払いが渋い
지불이 인색하다; 돈에 인색하다

◆ (움직임이) 매끄럽지 못하다.

渋い戸
잘 닫히지 않는 문

https://www.kpedia.jp/w/2647

「渋い」の韓国語「떫다」を使った例文

・감이 떫다.
柿が渋い。

・떫은 표정을 짓다.
渋い顔をする。

・감이 떫어서 못 먹겠어요.
柿が渋くて食べれない。

・이 과일은 덜 익어서 떫어요.
この果物は未熟で渋いです。

・감이 아직 안 익어서 떫어요.
柿がまだ熟してないので渋いです。

・떫은 감을 따서 껍질을 벗긴 다음, 시원하고 그늘진 곳에 매달아 곶감을 만든다.
渋いカキを取って皮をむいた後、涼しい日陰の場所にぶら下げて干し柿を作る。

・떫은 감을 숙성시키면 홍시로 먹을수 있어요.
渋い柿を熟成させたら熟柿で食べられます。

・떫은맛의 요리가 건강에 좋다고 알려져 있다.
渋い味の料理が健康に良いとされている。

・이 차는 떫은맛이 난다.
このお茶は渋い味がする。

・녹차의 떫은맛을 좋아해요.
禄茶の渋みが好きです。

・감은 떫은 맛이 납니다.
柿は渋い味がします。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,67a5e2f9-f68e-4717-98ae-9fd4a8b43112,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
38710eaa-ff9d-4cb6-a161-2771cfba3873,「駆け上がる（かけあがる）」,"Netflix　Talk Queens　03

「駆け上がる（かけあがる）」とは、走るようにして坂や階段などを勢いよく登っていくこと、または急速に地位や名声を高めていくことを指し、「上り詰める」「のし上がる」といった意味合いもありますが、基本は「走って上がる」という動作の表現で、「階段を駆け上がる」「坂道を駆け上がる」のように使われます。 
意味と使い方
物理的に勢いよく登る:
例：「彼は息を切らしながら階段を駆け上がった。」（run up the stairs）
例：「丘の頂上まで一気に駆け上がる。」（run up to the top of a hill）
比喩的に地位や名声を急速に高める:
例：「若手俳優が人気番組で駆け上がった。」（rapidly gained fame）
類語：「のし上がる」「台頭する」「急成長する」など。 
類語
物理的なもの: 駆けのぼる、走って上がる、這い上がる、よじ登る。
比喩的なもの: のし上がる、台頭する、急伸する、頭角を現す。 
英語での表現例
run up (the stairs, a hill)
dash up (the stairs)
storm up (the stairs, to the stage)

https://mazii.net/ko-KR/search/word/jako/%E9%A7%86%E3%81%91%E4%B8%8A%E3%81%8C%E3%82%8B

◆ 뛰어 올라가다.

階段を駆上 がる
계단을 뛰어 올라가다.","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,759eda2f-2abc-402a-a734-3df6aa5ada73,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
39013577-947f-42c7-a909-31853dee62e5,「戒め（いましめ）」N1,"https://youtu.be/45-Pa81ELyY?si=rXSQvt-Vqdqewwzp

「戒め（いましめ）」とは、過ちを繰り返さないように前もって注意することや、そのための忠告・訓戒、または同様の過ちを犯さないための懲らしめや教訓を指し、仏教用語の「戒律」に由来し、注意や警戒、禁制の意味合いを持ちます。具体的には、「今後の戒めとする（教訓にする）」や「戒めを解く（縛りから解放される）」のように使われ、単なる注意から、懲罰的な意味合い、あるいは禁じられた行為そのものを指す場合もあります。 
主な意味と使い方
注意・訓戒（訓戒）: 「今後の戒めとする」「自戒（自分自身への戒め）」のように、失敗から学び、将来のために気をつけること。
懲らしめ・制裁: 悪い行いをしないように罰すること。「廊下に立たされる」などが例。
禁制・規則: 仏教用語の「戒律（かいりつ）」のように、守るべき禁じられた事柄やその縛り。
警戒・用心: 危険を避けるための用心深さや見張り。 
類語・関連語
教訓、反面教師、他山の石（教訓として）
注意、忠告、警告、説教（注意を与える側）
自戒、克己、慎み（自分自身に対して）
禁制、禁止、罰、懲罰（規則や罰則として） 
例文
「この経験を戒めに、二度と同じ過ちは繰り返さないようにしよう。」（教訓）
「厳しい戒めが解けて、ようやく自由になった。」（罰・縛り）
「彼に戒めを与える」（注意や懲罰を与える）。 
「戒め」は、失敗から学び、未来の行動を律するというポジティブな側面と、罰や制裁というネガティブな側面の両方を持つ言葉です。

https://mazii.net/ko-KR/search/word/jako/%E6%88%92%E3%82%81

◆ 훈계; 교훈.

再三の戒めにもかかわらず
재삼 훈계했는데도 불구하고

親の戒 めをよく守る
부모의 교훈을 잘 지키다

皆の良い戒めになる
모든 사람에게 좋은 교훈이 된다

◆ 응징; 징계.

戒めとして罰を与える
징계로 벌을 주다

◆ 포박; 잡아서 묶는 것; 또, 그 줄.
◆ 금제(禁制); 제지(制止).
◆ 경계; 방비.

https://blog.naver.com/hackersjapan/222123251357

戒 いましめを厳重 げんじゅうにする
경계를 엄중히 하다; 방비를 튼튼히 하다

제지하다,금하다
子供のいたずらを戒めた。

훈게하다,경고하다
上司が部下に堅く戒めた。

구속하다,포박하다
泥棒を荒縄で厳しく戒めた。

경계하다
セキュリティ入口を厳重に戒めた。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,549b4529-5f83-49d1-a8dd-7e29740994bb,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
3c296a87-2140-4c16-bec0-714bdd5963e6,React든 바닐라든 무조건 쓰는 실무 필수 메서드들.,"React든 바닐라든 무조건 쓰는 실무 필수 메서드들.

✅ JS 객체

Object.entries(obj)

Object.keys(obj)

Object.values(obj)

✅ 문자열

startsWith

includes

slice

trim

toLowerCase

✅ 배열

map

filter

find

some / every

sort","[""import"",""coding""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,238dd5c9-d84e-4a6f-9121-60009e76c16b,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
44d3ae62-8485-4de1-a92b-82a90a9ae39c,発酵（はっこう）,"https://youtu.be/dmKuEIvfpek?si=HYIzQOrltJOXv-Zc

発酵（はっこう）は、微生物（乳酸菌、麹菌、酵母など）の酵素が有機物を分解・代謝し、人間にとって有益な物質を作り出す現象です。風味向上、保存性向上、栄養価アップ（ビタミン、アミノ酸の増加など）のメリットがある。ヨーグルト（乳酸発酵）、パン・ワイン（アルコール発酵）、味噌・醤油（麹菌）などが代表的である。 
1. 発酵の仕組みと特徴
微生物の働き: 乳酸菌、カビ（麹菌）、酵母菌などが原料の栄養を分解し、エネルギーを獲得する過程で物質が変化する。
腐敗との違い: 微生物による有機物の変質という点では同じだが、人間に有益なのが「発酵」、害をもたらすのが「腐敗」である。
酸素の有無: 嫌気（酸素がない）状態で進むことが多いが、カビの有機酸発酵など酸素が必要な場合もある。 
2. 主な発酵の種類
アルコール発酵: 酵母が糖をアルコールと炭酸ガスに分解。ビール、ワイン、パンなど。
乳酸発酵: 乳酸菌が糖を乳酸に分解。ヨーグルト、キムチ、チーズ、漬物など。
酢酸発酵: 酢酸菌がアルコールを酢酸に分解。お酢。
アミノ酸発酵: 微生物がアミノ酸を生成。調味料など。 
3. 日本における発酵文化
国菌「麹菌」: 味噌、醤油、酒、酢、みりんなど、日本の調味料は麹（こうじ）カビを活用したものが非常に多い。
多様性: 高温多湿な気候により、納豆、鰹節、漬物などバラエティに富んだ発酵食品が発展した。 
4. 発酵のメリット
保存性の向上: 微生物が生成する酸やアルコールが腐敗菌の繁殖を抑える。
栄養価の向上: ビタミンB群やアミノ酸が増加し、食材が消化しやすくなる。
旨味の向上: タンパク質がアミノ酸に分解されることで深い味わいが出る。 
5. 近年の展開
食品以外にも、美容、健康、医療、バイオ燃料、産業用酵素の生産など、幅広い分野に応用されている。

https://ja.wikipedia.org/wiki/%E7%99%BA%E9%85%B5

発酵（はっこう、英: fermentation、醱酵[注釈）は、酵素の働きによって有機物質に化学変化をもたらす代謝プロセスである。生化学では、酸素のない状態で炭水化物からエネルギーを取り出すことと、狭義に定義される。食品製造（英語版）においては、より広く、微生物の活動が食品や飲料に望ましい変化をもたらすあらゆる過程を指すこともある[1]。発酵の科学は発酵学または酵素学と呼ばれる。

微生物において、発酵は、有機栄養素の嫌気的（英語版）な分解を通じてアデノシン三リン酸（ATP）を生成する主要な手段である。

人類は新石器時代から、食品や飲料の生産に発酵を利用してきた。たとえば、発酵は、キュウリのピクルス、コンブチャ、キムチ、ヨーグルトなどの酸っぱい食品に含まれる乳酸を生成する工程で長期保存を可能としたり、ビールやワインなどのアルコール飲料の製造（英語版）にも利用されている。また、発酵は、人間を含むすべての動物の消化管内でも起こる。

工業的発酵（英語版）とは、化学物質、バイオ燃料、酵素、タンパク質、医薬品の大規模製造に微生物を応用する工程を指す、さらに上位の概念である。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,d5bcb736-15af-4590-a9f5-3f6b42109a5d,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
4525f4a3-102e-4101-87d0-9dac2598a9f6,通報（つうほう）,"通報（つうほう）は、事件・事故・違反などの情報を緊急機関や関係機関に知らせることです。緊急時は110番（警察）や119番（消防・救急）へ電話し、状況に応じて匿名での通報や、警察相談専用電話「＃9110」の利用も可能です。ネット上の犯罪はインターネット・ホットラインセンターへ報告します。 
主な通報窓口と用途
警察 (110番): 事件・事故の発生、犯罪の目撃など緊急事態。
消防・救急 (119番): 火災、急病、事故による救急搬送。
警察相談専用電話 (#9110): ストーカー、DV、悪質商法など緊急ではない悩み・相談。
インターネット・ホットラインセンター: ネット上の違法・有害情報。
匿名通報ダイヤル: 暴力団や特殊詐欺、薬物犯罪などの情報提供。 
通報時のポイント
110番・119番: 「場所」「何が起きたか」「負傷者の有無」「通報者の氏名・連絡先」を落ち着いて伝えます。
匿名性: 犯罪の通報は匿名でも可能であり、警察は必要に応じて対応します。
SNS・ネット: チャットやSNS上の迷惑行為は各プラットフォームの機能で通報できます。 
緊急でない相談は「＃9110」や最寄りの警察署を利用してください。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,b9e78177-a10d-40eb-8daf-9ebf97e28f6e,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
4a5deaac-7fdd-4783-92df-e83f8854d966,有休消化（ゆうきゅうしょうか）,"https://youtu.be/X_2YUYblyfk?si=urJKLiTZE5edEVy4

有休消化（ゆうきゅうしょうか）とは、労働者に付与された年次有給休暇を実際に取得・消費することで、2019年4月からの法改正で「年10日以上の有給が付与される労働者」に対し、年間5日の有給取得が義務化されました。会社はこれを強制でき、違反すると罰金が科される場合があり、従業員はリフレッシュや生産性向上のために、退職時には残りの有休を消化することが一般的です。 
有休消化のポイント
義務化の内容: 年10日以上の有給が付与される労働者（管理職含む）は、付与日から1年以内に最低5日取得する必要がある（バクラク, GMOサイン, ミイダス corp.）。
対象者: 雇用形態に関わらず、有給付与日数が10日以上の全労働者が対象（マネーフォワード クラウド）。
期限: 有給が付与された日（基準日）から1年以内（バクラク, ジンジャー）。
罰則: 違反した企業には、労働者1人につき30万円以下の罰金が科される可能性がある（バクラク, GMOサイン）。
目的: 従業員の疲労回復、リフレッシュ、労働意欲の向上、生産性向上（マネーフォワード クラウド, ジンジャー）。 
退職時の有休消化
権利: 退職が決まっていても、残った有給は法的に取得可能（マネーフォワード クラウド, MS-Japan）。
円満退職のために: 会社との調整や引き継ぎを考慮し、できるだけ早めに退職意思と有休消化の計画を伝えることが望ましい（マネーフォワード クラウド, MS-Japan）。
拒否された場合: 会社が一方的に拒否することはできないが、業務への支障がある場合は時季変更権を行使できる（マネーフォワード クラウド, Freee）。
買い取り: 法律で義務付けられておらず、会社の就業規則に明記されていなければ買い取りは拒否される場合がある（マネーフォワード クラウド, Freee）。
会社側の対応
義務化への対応: 計画的付与制度の導入や、半日・時間単位での取得を認めるなどの施策が有効","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,519429bd-d4f5-4bf3-8c62-8edf23dec28a,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
4bc4e209-6894-4d4f-ae55-797493c51816,「召し上がれ（めしあがれ）」,"https://youtu.be/aHA9_MbatJg?si=yeTezhpY-d_Xa5Tj

「召し上がれ（めしあがれ）」は、料理を相手に勧める際に「食べてください」をより丁寧・親しみ深く表現する言葉です。食事を楽しんでもらう気持ちを伝える決まり文句であり、英語では""Enjoy your meal""や""DMM英会話 Enjoy!""、フランス語では""フランス語教室F10 Bon appétit""（ボナペティ）が相当します。 
主な特徴・用法
敬語の構成: 「食べる」の尊敬語「召し上がる」の命令形（「～なさい」に近い表現）です。
文脈: 主に料理を出す側が、食べる人に対して温かい雰囲気で使います。
類語: より丁寧な表現として「どうぞお召し上がりください」「ご賞味ください」などがあります。
注意点: 目上の方に対して「召し上がれ」だけではやや強制的（命令的）に聞こえる場合があるため、その際は「どうぞ召し上がってください」が適しています。 
温かい食事の場面で使われる、心遣いを伝える言葉です。","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,27ce7724-0a99-4f01-b7bb-5884fe136167,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
4e90439f-997e-4261-a44c-8ba01d7bf3ca,「媚びる（こびる）」,"「媚びる（こびる）」とは、気に入られようとして相手の機嫌をとったり、相手の気を引くようななまめかしい態度（しな）をとったりする行動です 小学館。へつらう、おもねると同義で、目的達成のために実力以上に相手を立てたり、過度に同調したりする姿勢を指します 情報・知識＆オピニオン imidas、株式会社創寫舘。 
主な意味とニュアンス
へつらう・おもねる: 上司や目上の人に気に入られるよう機嫌をとる（例：媚びを売る）。
色目を使う・しなを作る: 異性の気を引こうと、なまめかしい仕草をする。
同調・追従: 自分の意思よりも相手の意見に合わせて気に入られようとする。 
「媚びる」人の特徴や背景
自信が希薄: 自己評価が低く、他者からの評価を最優先する。
メリット重視: 出世や好感度を狙った行動であることが多い。
リスク: 相手が実力主義者の場合、逆効果で評価が下がる可能性がある。 
類語・関連語
阿諛（あゆ）する、取り入る、おべっかを使う。 
以前は女性から男性への態度に使われる傾向がありましたが、現代では性別に関係なく使われています。

https://mazii.net/ko-KR/search/word/jako/%E5%AA%9A%E3%81%B3%E3%82%8B

◆ 알랑거리다; 아첨하다; 비위를 맞추다.

上司[上役]に媚びる同僚
상사에게 알랑거리는 동료

権力に媚びる
권력에 빌붙다

時流に媚びない
시류에 영합하지 않다

◆ 아양 떨다; 교태를 부리다.

媚びるような表情
아양을 떠는 듯한 표정

母親に媚びるようにしなだれかかる
엄마에게 아양을 떨며 몸을 기대다

しなを作って媚びる
(갖은) 교태와 아양을 부리다","[""import"",""japanese""]",2026-02-22 09:21:41.476371+00,e1848554-ffae-479c-a8cd-4c0d77b7bed2,2026-03-19 15:55:50.007522+00,0,0,0,2026-03-19 15:55:50.007522+00,0,null,null,null,false,null,null,null,null,true,775f572d-7d97-4977-be9e-2b9105c8aa5c,null,null,"{""tables"":{""1"":{""rows"":[],""columns"":[]}}}",null,[],null,null
